sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPortionHndl	sPrecinctPortion	lDistrictHndl	sElecDistrictID	lSubDistrictHndl	iElecSubDistrict
2014June3 	3393	0003922	3393		896	*510	896	0
2014June3 	3393	0003922	3393		1409	CG019	1409	0
2014June3 	3393	0003922	3393		934	PK05	934	0
2014June3 	3393	0003922	3393		934	PK05	1459	1
2014June3 	3393	0003922	3393		944	PK08	944	0
2014June3 	3393	0003922	3393		945	PK09	945	0
2014June3 	3393	0003922	3393		945	PK09	946	1
2014June3 	3393	0003922	3393		954	PK11	954	0
2014June3 	3393	0003922	3393		1480	PK14	1480	0
2014June3 	3393	0003922	3393		1402	SA030	1402	0
2014June3 	3393	0003922	3393		968	SCC-2	968	0
2014June3 	3393	0003922	3393		968	SCC-2	970	2
2014June3 	3393	0003922	3393		985	SE002	985	0
2014June3 	3393	0003922	3393		1406	SS017	1406	0
2014June3 	3393	0003922	3393		997	SUS-2	997	0
2014June3 	3393	0003922	3393		1042	SUT-07	1042	0
2014June3 	3393	0003922	3393		1437	ZT-951	1437	0
2014June3 	3393	0003922	3393		1438	ZT-952	1438	0
2014June3 	3394	0003923	3394		882	*0	882	0
2014June3 	3394	0003923	3394		1423	*401	1423	0
2014June3 	3394	0003923	3394		896	*510	896	0
2014June3 	3394	0003923	3394		1409	CG019	1409	0
2014June3 	3394	0003923	3394		934	PK05	934	0
2014June3 	3394	0003923	3394		934	PK05	1459	1
2014June3 	3394	0003923	3394		944	PK08	944	0
2014June3 	3394	0003923	3394		945	PK09	945	0
2014June3 	3394	0003923	3394		945	PK09	946	1
2014June3 	3394	0003923	3394		954	PK11	954	0
2014June3 	3394	0003923	3394		1480	PK14	1480	0
2014June3 	3394	0003923	3394		1402	SA030	1402	0
2014June3 	3394	0003923	3394		968	SCC-2	968	0
2014June3 	3394	0003923	3394		968	SCC-2	970	2
2014June3 	3394	0003923	3394		985	SE002	985	0
2014June3 	3394	0003923	3394		1406	SS017	1406	0
2014June3 	3394	0003923	3394		997	SUS-2	997	0
2014June3 	3394	0003923	3394		1042	SUT-07	1042	0
2014June3 	3394	0003923	3394		1438	ZT-952	1438	0
2014June3 	3395	0003924	3395		882	*0	882	0
2014June3 	3395	0003924	3395		1423	*401	1423	0
2014June3 	3395	0003924	3395		896	*510	896	0
2014June3 	3395	0003924	3395		1409	CG019	1409	0
2014June3 	3395	0003924	3395		934	PK05	934	0
2014June3 	3395	0003924	3395		934	PK05	1459	1
2014June3 	3395	0003924	3395		944	PK08	944	0
2014June3 	3395	0003924	3395		945	PK09	945	0
2014June3 	3395	0003924	3395		945	PK09	946	1
2014June3 	3395	0003924	3395		954	PK11	954	0
2014June3 	3395	0003924	3395		1480	PK14	1480	0
2014June3 	3395	0003924	3395		1402	SA030	1402	0
2014June3 	3395	0003924	3395		968	SCC-2	968	0
2014June3 	3395	0003924	3395		968	SCC-2	970	2
2014June3 	3395	0003924	3395		985	SE002	985	0
2014June3 	3395	0003924	3395		1406	SS017	1406	0
2014June3 	3395	0003924	3395		997	SUS-2	997	0
2014June3 	3395	0003924	3395		1042	SUT-07	1042	0
2014June3 	3395	0003924	3395		1439	ZT-953	1439	0
2014June3 	3396	0003925	3396		882	*0	882	0
2014June3 	3396	0003925	3396		1423	*401	1423	0
2014June3 	3396	0003925	3396		896	*510	896	0
2014June3 	3396	0003925	3396		1409	CG019	1409	0
2014June3 	3396	0003925	3396		934	PK05	934	0
2014June3 	3396	0003925	3396		934	PK05	1459	1
2014June3 	3396	0003925	3396		944	PK08	944	0
2014June3 	3396	0003925	3396		945	PK09	945	0
2014June3 	3396	0003925	3396		945	PK09	946	1
2014June3 	3396	0003925	3396		954	PK11	954	0
2014June3 	3396	0003925	3396		1480	PK14	1480	0
2014June3 	3396	0003925	3396		1402	SA030	1402	0
2014June3 	3396	0003925	3396		968	SCC-2	968	0
2014June3 	3396	0003925	3396		968	SCC-2	970	2
2014June3 	3396	0003925	3396		985	SE002	985	0
2014June3 	3396	0003925	3396		1406	SS017	1406	0
2014June3 	3396	0003925	3396		997	SUS-2	997	0
2014June3 	3396	0003925	3396		1042	SUT-07	1042	0
2014June3 	3396	0003925	3396		1442	ZT-956	1442	0
2014June3 	3397	0003926	3397		882	*0	882	0
2014June3 	3397	0003926	3397		1423	*401	1423	0
2014June3 	3397	0003926	3397		896	*510	896	0
2014June3 	3397	0003926	3397		1409	CG019	1409	0
2014June3 	3397	0003926	3397		934	PK05	934	0
2014June3 	3397	0003926	3397		934	PK05	1459	1
2014June3 	3397	0003926	3397		944	PK08	944	0
2014June3 	3397	0003926	3397		945	PK09	945	0
2014June3 	3397	0003926	3397		945	PK09	946	1
2014June3 	3397	0003926	3397		954	PK11	954	0
2014June3 	3397	0003926	3397		1480	PK14	1480	0
2014June3 	3397	0003926	3397		1402	SA030	1402	0
2014June3 	3397	0003926	3397		968	SCC-2	968	0
2014June3 	3397	0003926	3397		968	SCC-2	970	2
2014June3 	3397	0003926	3397		985	SE002	985	0
2014June3 	3397	0003926	3397		1406	SS017	1406	0
2014June3 	3397	0003926	3397		997	SUS-2	997	0
2014June3 	3397	0003926	3397		1042	SUT-07	1042	0
2014June3 	3397	0003926	3397		1437	ZT-951	1437	0
2014June3 	3398	0003927	3398		882	*0	882	0
2014June3 	3398	0003927	3398		1423	*401	1423	0
2014June3 	3398	0003927	3398		896	*510	896	0
2014June3 	3398	0003927	3398		1409	CG019	1409	0
2014June3 	3398	0003927	3398		934	PK05	934	0
2014June3 	3398	0003927	3398		934	PK05	1459	1
2014June3 	3398	0003927	3398		944	PK08	944	0
2014June3 	3398	0003927	3398		945	PK09	945	0
2014June3 	3398	0003927	3398		945	PK09	946	1
2014June3 	3398	0003927	3398		954	PK11	954	0
2014June3 	3398	0003927	3398		1480	PK14	1480	0
2014June3 	3398	0003927	3398		1402	SA030	1402	0
2014June3 	3398	0003927	3398		968	SCC-2	968	0
2014June3 	3398	0003927	3398		968	SCC-2	970	2
2014June3 	3398	0003927	3398		985	SE002	985	0
2014June3 	3398	0003927	3398		1406	SS017	1406	0
2014June3 	3398	0003927	3398		997	SUS-2	997	0
2014June3 	3398	0003927	3398		1042	SUT-07	1042	0
2014June3 	3398	0003927	3398		1439	ZT-953	1439	0
2014June3 	3399	0003928	3399		882	*0	882	0
2014June3 	3399	0003928	3399		1423	*401	1423	0
2014June3 	3399	0003928	3399		896	*510	896	0
2014June3 	3399	0003928	3399		1409	CG019	1409	0
2014June3 	3399	0003928	3399		934	PK05	934	0
2014June3 	3399	0003928	3399		934	PK05	1459	1
2014June3 	3399	0003928	3399		945	PK09	945	0
2014June3 	3399	0003928	3399		945	PK09	946	1
2014June3 	3399	0003928	3399		954	PK11	954	0
2014June3 	3399	0003928	3399		1480	PK14	1480	0
2014June3 	3399	0003928	3399		1402	SA030	1402	0
2014June3 	3399	0003928	3399		968	SCC-2	968	0
2014June3 	3399	0003928	3399		968	SCC-2	970	2
2014June3 	3399	0003928	3399		985	SE002	985	0
2014June3 	3399	0003928	3399		1406	SS017	1406	0
2014June3 	3399	0003928	3399		997	SUS-2	997	0
2014June3 	3399	0003928	3399		1042	SUT-07	1042	0
2014June3 	3399	0003928	3399		1444	ZT-958	1444	0
2014June3 	3400	0003929	3400		882	*0	882	0
2014June3 	3400	0003929	3400		1423	*401	1423	0
2014June3 	3400	0003929	3400		896	*510	896	0
2014June3 	3400	0003929	3400		1409	CG019	1409	0
2014June3 	3400	0003929	3400		934	PK05	934	0
2014June3 	3400	0003929	3400		934	PK05	1459	1
2014June3 	3400	0003929	3400		944	PK08	944	0
2014June3 	3400	0003929	3400		945	PK09	945	0
2014June3 	3400	0003929	3400		945	PK09	946	1
2014June3 	3400	0003929	3400		954	PK11	954	0
2014June3 	3400	0003929	3400		1480	PK14	1480	0
2014June3 	3400	0003929	3400		1402	SA030	1402	0
2014June3 	3400	0003929	3400		968	SCC-2	968	0
2014June3 	3400	0003929	3400		968	SCC-2	970	2
2014June3 	3400	0003929	3400		985	SE002	985	0
2014June3 	3400	0003929	3400		1406	SS017	1406	0
2014June3 	3400	0003929	3400		997	SUS-2	997	0
2014June3 	3400	0003929	3400		1042	SUT-07	1042	0
2014June3 	3400	0003929	3400		1452	ZT-966	1452	0
2014June3 	3401	0003930	3401		882	*0	882	0
2014June3 	3401	0003930	3401		1423	*401	1423	0
2014June3 	3401	0003930	3401		896	*510	896	0
2014June3 	3401	0003930	3401		1409	CG019	1409	0
2014June3 	3401	0003930	3401		934	PK05	934	0
2014June3 	3401	0003930	3401		934	PK05	1459	1
2014June3 	3401	0003930	3401		944	PK08	944	0
2014June3 	3401	0003930	3401		945	PK09	945	0
2014June3 	3401	0003930	3401		945	PK09	946	1
2014June3 	3401	0003930	3401		954	PK11	954	0
2014June3 	3401	0003930	3401		1480	PK14	1480	0
2014June3 	3401	0003930	3401		1402	SA030	1402	0
2014June3 	3401	0003930	3401		968	SCC-2	968	0
2014June3 	3401	0003930	3401		968	SCC-2	970	2
2014June3 	3401	0003930	3401		985	SE002	985	0
2014June3 	3401	0003930	3401		1406	SS017	1406	0
2014June3 	3401	0003930	3401		997	SUS-2	997	0
2014June3 	3401	0003930	3401		1042	SUT-07	1042	0
2014June3 	3401	0003930	3401		1452	ZT-966	1452	0
2014June3 	3402	0003931	3402		882	*0	882	0
2014June3 	3402	0003931	3402		1423	*401	1423	0
2014June3 	3402	0003931	3402		896	*510	896	0
2014June3 	3402	0003931	3402		1409	CG019	1409	0
2014June3 	3402	0003931	3402		934	PK05	934	0
2014June3 	3402	0003931	3402		934	PK05	1459	1
2014June3 	3402	0003931	3402		944	PK08	944	0
2014June3 	3402	0003931	3402		945	PK09	945	0
2014June3 	3402	0003931	3402		945	PK09	946	1
2014June3 	3402	0003931	3402		954	PK11	954	0
2014June3 	3402	0003931	3402		1480	PK14	1480	0
2014June3 	3402	0003931	3402		1402	SA030	1402	0
2014June3 	3402	0003931	3402		968	SCC-2	968	0
2014June3 	3402	0003931	3402		968	SCC-2	970	2
2014June3 	3402	0003931	3402		985	SE002	985	0
2014June3 	3402	0003931	3402		1406	SS017	1406	0
2014June3 	3402	0003931	3402		997	SUS-2	997	0
2014June3 	3402	0003931	3402		1042	SUT-07	1042	0
2014June3 	3402	0003931	3402		1444	ZT-958	1444	0
2014June3 	3403	0003932	3403		882	*0	882	0
2014June3 	3403	0003932	3403		1423	*401	1423	0
2014June3 	3403	0003932	3403		896	*510	896	0
2014June3 	3403	0003932	3403		1409	CG019	1409	0
2014June3 	3403	0003932	3403		934	PK05	934	0
2014June3 	3403	0003932	3403		934	PK05	1459	1
2014June3 	3403	0003932	3403		945	PK09	945	0
2014June3 	3403	0003932	3403		945	PK09	946	1
2014June3 	3403	0003932	3403		954	PK11	954	0
2014June3 	3403	0003932	3403		1480	PK14	1480	0
2014June3 	3403	0003932	3403		1402	SA030	1402	0
2014June3 	3403	0003932	3403		968	SCC-2	968	0
2014June3 	3403	0003932	3403		968	SCC-2	970	2
2014June3 	3403	0003932	3403		985	SE002	985	0
2014June3 	3403	0003932	3403		1406	SS017	1406	0
2014June3 	3403	0003932	3403		997	SUS-2	997	0
2014June3 	3403	0003932	3403		1042	SUT-07	1042	0
2014June3 	3403	0003932	3403		1445	ZT-959	1445	0
2014June3 	3404	0003933	3404		882	*0	882	0
2014June3 	3404	0003933	3404		1423	*401	1423	0
2014June3 	3404	0003933	3404		896	*510	896	0
2014June3 	3404	0003933	3404		1409	CG019	1409	0
2014June3 	3404	0003933	3404		934	PK05	934	0
2014June3 	3404	0003933	3404		934	PK05	1459	1
2014June3 	3404	0003933	3404		945	PK09	945	0
2014June3 	3404	0003933	3404		945	PK09	946	1
2014June3 	3404	0003933	3404		954	PK11	954	0
2014June3 	3404	0003933	3404		1480	PK14	1480	0
2014June3 	3404	0003933	3404		1402	SA030	1402	0
2014June3 	3404	0003933	3404		968	SCC-2	968	0
2014June3 	3404	0003933	3404		968	SCC-2	970	2
2014June3 	3404	0003933	3404		985	SE002	985	0
2014June3 	3404	0003933	3404		1406	SS017	1406	0
2014June3 	3404	0003933	3404		997	SUS-2	997	0
2014June3 	3404	0003933	3404		1042	SUT-07	1042	0
2014June3 	3404	0003933	3404		1445	ZT-959	1445	0
2014June3 	3405	0003934	3405		882	*0	882	0
2014June3 	3405	0003934	3405		1423	*401	1423	0
2014June3 	3405	0003934	3405		896	*510	896	0
2014June3 	3405	0003934	3405		1409	CG019	1409	0
2014June3 	3405	0003934	3405		934	PK05	934	0
2014June3 	3405	0003934	3405		934	PK05	1459	1
2014June3 	3405	0003934	3405		945	PK09	945	0
2014June3 	3405	0003934	3405		945	PK09	946	1
2014June3 	3405	0003934	3405		954	PK11	954	0
2014June3 	3405	0003934	3405		1480	PK14	1480	0
2014June3 	3405	0003934	3405		1402	SA030	1402	0
2014June3 	3405	0003934	3405		968	SCC-2	968	0
2014June3 	3405	0003934	3405		968	SCC-2	970	2
2014June3 	3405	0003934	3405		985	SE002	985	0
2014June3 	3405	0003934	3405		1406	SS017	1406	0
2014June3 	3405	0003934	3405		997	SUS-2	997	0
2014June3 	3405	0003934	3405		1042	SUT-07	1042	0
2014June3 	3405	0003934	3405		1441	ZT-955	1441	0
2014June3 	3405	0003934	3405		1444	ZT-958	1444	0
2014June3 	3405	0003934	3405		1445	ZT-959	1445	0
2014June3 	3406	0003935	3406		882	*0	882	0
2014June3 	3406	0003935	3406		1423	*401	1423	0
2014June3 	3406	0003935	3406		896	*510	896	0
2014June3 	3406	0003935	3406		1409	CG019	1409	0
2014June3 	3406	0003935	3406		934	PK05	934	0
2014June3 	3406	0003935	3406		934	PK05	1459	1
2014June3 	3406	0003935	3406		944	PK08	944	0
2014June3 	3406	0003935	3406		945	PK09	945	0
2014June3 	3406	0003935	3406		945	PK09	946	1
2014June3 	3406	0003935	3406		954	PK11	954	0
2014June3 	3406	0003935	3406		1480	PK14	1480	0
2014June3 	3406	0003935	3406		1402	SA030	1402	0
2014June3 	3406	0003935	3406		968	SCC-2	968	0
2014June3 	3406	0003935	3406		968	SCC-2	970	2
2014June3 	3406	0003935	3406		985	SE002	985	0
2014June3 	3406	0003935	3406		1406	SS017	1406	0
2014June3 	3406	0003935	3406		997	SUS-2	997	0
2014June3 	3406	0003935	3406		1042	SUT-07	1042	0
2014June3 	3406	0003935	3406		1445	ZT-959	1445	0
2014June3 	3407	0003936	3407		882	*0	882	0
2014June3 	3407	0003936	3407		1423	*401	1423	0
2014June3 	3407	0003936	3407		896	*510	896	0
2014June3 	3407	0003936	3407		1409	CG019	1409	0
2014June3 	3407	0003936	3407		934	PK05	934	0
2014June3 	3407	0003936	3407		934	PK05	1459	1
2014June3 	3407	0003936	3407		944	PK08	944	0
2014June3 	3407	0003936	3407		945	PK09	945	0
2014June3 	3407	0003936	3407		945	PK09	946	1
2014June3 	3407	0003936	3407		954	PK11	954	0
2014June3 	3407	0003936	3407		1480	PK14	1480	0
2014June3 	3407	0003936	3407		1402	SA030	1402	0
2014June3 	3407	0003936	3407		968	SCC-2	968	0
2014June3 	3407	0003936	3407		968	SCC-2	970	2
2014June3 	3407	0003936	3407		985	SE002	985	0
2014June3 	3407	0003936	3407		1406	SS017	1406	0
2014June3 	3407	0003936	3407		997	SUS-2	997	0
2014June3 	3407	0003936	3407		1042	SUT-07	1042	0
2014June3 	3407	0003936	3407		1438	ZT-952	1438	0
2014June3 	3408	0003937	3408		882	*0	882	0
2014June3 	3408	0003937	3408		1423	*401	1423	0
2014June3 	3408	0003937	3408		896	*510	896	0
2014June3 	3408	0003937	3408		1409	CG019	1409	0
2014June3 	3408	0003937	3408		934	PK05	934	0
2014June3 	3408	0003937	3408		934	PK05	1459	1
2014June3 	3408	0003937	3408		944	PK08	944	0
2014June3 	3408	0003937	3408		945	PK09	945	0
2014June3 	3408	0003937	3408		945	PK09	946	1
2014June3 	3408	0003937	3408		954	PK11	954	0
2014June3 	3408	0003937	3408		1480	PK14	1480	0
2014June3 	3408	0003937	3408		1402	SA030	1402	0
2014June3 	3408	0003937	3408		968	SCC-2	968	0
2014June3 	3408	0003937	3408		968	SCC-2	970	2
2014June3 	3408	0003937	3408		985	SE002	985	0
2014June3 	3408	0003937	3408		1406	SS017	1406	0
2014June3 	3408	0003937	3408		997	SUS-2	997	0
2014June3 	3408	0003937	3408		1042	SUT-07	1042	0
2014June3 	3408	0003937	3408		1439	ZT-953	1439	0
2014June3 	3409	0003938	3409		882	*0	882	0
2014June3 	3409	0003938	3409		1423	*401	1423	0
2014June3 	3409	0003938	3409		896	*510	896	0
2014June3 	3409	0003938	3409		1409	CG019	1409	0
2014June3 	3409	0003938	3409		934	PK05	934	0
2014June3 	3409	0003938	3409		934	PK05	1459	1
2014June3 	3409	0003938	3409		944	PK08	944	0
2014June3 	3409	0003938	3409		945	PK09	945	0
2014June3 	3409	0003938	3409		945	PK09	946	1
2014June3 	3409	0003938	3409		954	PK11	954	0
2014June3 	3409	0003938	3409		1480	PK14	1480	0
2014June3 	3409	0003938	3409		1402	SA030	1402	0
2014June3 	3409	0003938	3409		968	SCC-2	968	0
2014June3 	3409	0003938	3409		968	SCC-2	970	2
2014June3 	3409	0003938	3409		985	SE002	985	0
2014June3 	3409	0003938	3409		1406	SS017	1406	0
2014June3 	3409	0003938	3409		997	SUS-2	997	0
2014June3 	3409	0003938	3409		1042	SUT-07	1042	0
2014June3 	3409	0003938	3409		1438	ZT-952	1438	0
2014June3 	3410	0003939	3410		882	*0	882	0
2014June3 	3410	0003939	3410		1423	*401	1423	0
2014June3 	3410	0003939	3410		896	*510	896	0
2014June3 	3410	0003939	3410		1409	CG019	1409	0
2014June3 	3410	0003939	3410		934	PK05	934	0
2014June3 	3410	0003939	3410		934	PK05	1459	1
2014June3 	3410	0003939	3410		944	PK08	944	0
2014June3 	3410	0003939	3410		945	PK09	945	0
2014June3 	3410	0003939	3410		945	PK09	946	1
2014June3 	3410	0003939	3410		954	PK11	954	0
2014June3 	3410	0003939	3410		1480	PK14	1480	0
2014June3 	3410	0003939	3410		1402	SA030	1402	0
2014June3 	3410	0003939	3410		968	SCC-2	968	0
2014June3 	3410	0003939	3410		968	SCC-2	970	2
2014June3 	3410	0003939	3410		985	SE002	985	0
2014June3 	3410	0003939	3410		1406	SS017	1406	0
2014June3 	3410	0003939	3410		997	SUS-2	997	0
2014June3 	3410	0003939	3410		1042	SUT-07	1042	0
2014June3 	3410	0003939	3410		1439	ZT-953	1439	0
2014June3 	3410	0003939	3410		1440	ZT-954	1440	0
2014June3 	3411	0003940	3411		882	*0	882	0
2014June3 	3411	0003940	3411		1423	*401	1423	0
2014June3 	3411	0003940	3411		896	*510	896	0
2014June3 	3411	0003940	3411		1409	CG019	1409	0
2014June3 	3411	0003940	3411		934	PK05	934	0
2014June3 	3411	0003940	3411		934	PK05	1459	1
2014June3 	3411	0003940	3411		944	PK08	944	0
2014June3 	3411	0003940	3411		945	PK09	945	0
2014June3 	3411	0003940	3411		945	PK09	946	1
2014June3 	3411	0003940	3411		954	PK11	954	0
2014June3 	3411	0003940	3411		1480	PK14	1480	0
2014June3 	3411	0003940	3411		1402	SA030	1402	0
2014June3 	3411	0003940	3411		968	SCC-2	968	0
2014June3 	3411	0003940	3411		968	SCC-2	970	2
2014June3 	3411	0003940	3411		985	SE002	985	0
2014June3 	3411	0003940	3411		1406	SS017	1406	0
2014June3 	3411	0003940	3411		997	SUS-2	997	0
2014June3 	3411	0003940	3411		1042	SUT-07	1042	0
2014June3 	3411	0003940	3411		1445	ZT-959	1445	0
2014June3 	3415	0003951	3415		882	*0	882	0
2014June3 	3415	0003951	3415		1423	*401	1423	0
2014June3 	3415	0003951	3415		890	*504	890	0
2014June3 	3415	0003951	3415		1410	CG020	1410	0
2014June3 	3415	0003951	3415		934	PK05	934	0
2014June3 	3415	0003951	3415		934	PK05	1459	1
2014June3 	3415	0003951	3415		944	PK08	944	0
2014June3 	3415	0003951	3415		954	PK11	954	0
2014June3 	3415	0003951	3415		1480	PK14	1480	0
2014June3 	3415	0003951	3415		1402	SA030	1402	0
2014June3 	3415	0003951	3415		968	SCC-2	968	0
2014June3 	3415	0003951	3415		968	SCC-2	969	1
2014June3 	3415	0003951	3415		985	SE002	985	0
2014June3 	3415	0003951	3415		1406	SS017	1406	0
2014June3 	3415	0003951	3415		996	SUS-1	996	0
2014June3 	3415	0003951	3415		1042	SUT-07	1042	0
2014June3 	3415	0003951	3415		1053	UDEL-7	1053	0
2014June3 	3415	0003951	3415		1450	ZT-964	1450	0
2014June3 	3416	0003952	3416		882	*0	882	0
2014June3 	3416	0003952	3416		1423	*401	1423	0
2014June3 	3416	0003952	3416		890	*504	890	0
2014June3 	3416	0003952	3416		1409	CG019	1409	0
2014June3 	3416	0003952	3416		934	PK05	934	0
2014June3 	3416	0003952	3416		934	PK05	1459	1
2014June3 	3416	0003952	3416		944	PK08	944	0
2014June3 	3416	0003952	3416		954	PK11	954	0
2014June3 	3416	0003952	3416		1480	PK14	1480	0
2014June3 	3416	0003952	3416		1402	SA030	1402	0
2014June3 	3416	0003952	3416		968	SCC-2	968	0
2014June3 	3416	0003952	3416		968	SCC-2	969	1
2014June3 	3416	0003952	3416		985	SE002	985	0
2014June3 	3416	0003952	3416		1406	SS017	1406	0
2014June3 	3416	0003952	3416		996	SUS-1	996	0
2014June3 	3416	0003952	3416		1042	SUT-07	1042	0
2014June3 	3416	0003952	3416		1053	UDEL-7	1053	0
2014June3 	3416	0003952	3416		1436	ZT-950	1436	0
2014June3 	3416	0003952	3416		1453	ZT-967	1453	0
2014June3 	3417	0003953	3417		882	*0	882	0
2014June3 	3417	0003953	3417		1423	*401	1423	0
2014June3 	3417	0003953	3417		890	*504	890	0
2014June3 	3417	0003953	3417		1409	CG019	1409	0
2014June3 	3417	0003953	3417		934	PK05	934	0
2014June3 	3417	0003953	3417		934	PK05	1459	1
2014June3 	3417	0003953	3417		954	PK11	954	0
2014June3 	3417	0003953	3417		1480	PK14	1480	0
2014June3 	3417	0003953	3417		1402	SA030	1402	0
2014June3 	3417	0003953	3417		968	SCC-2	968	0
2014June3 	3417	0003953	3417		968	SCC-2	969	1
2014June3 	3417	0003953	3417		985	SE002	985	0
2014June3 	3417	0003953	3417		1406	SS017	1406	0
2014June3 	3417	0003953	3417		996	SUS-1	996	0
2014June3 	3417	0003953	3417		1042	SUT-07	1042	0
2014June3 	3417	0003953	3417		1053	UDEL-7	1053	0
2014June3 	3417	0003953	3417		1451	ZT-965	1451	0
2014June3 	3417	0003953	3417		1456	ZT-970	1456	0
2014June3 	3418	0003954	3418		882	*0	882	0
2014June3 	3418	0003954	3418		1423	*401	1423	0
2014June3 	3418	0003954	3418		890	*504	890	0
2014June3 	3418	0003954	3418		1409	CG019	1409	0
2014June3 	3418	0003954	3418		934	PK05	934	0
2014June3 	3418	0003954	3418		934	PK05	1459	1
2014June3 	3418	0003954	3418		944	PK08	944	0
2014June3 	3418	0003954	3418		954	PK11	954	0
2014June3 	3418	0003954	3418		1480	PK14	1480	0
2014June3 	3418	0003954	3418		1402	SA030	1402	0
2014June3 	3418	0003954	3418		968	SCC-2	968	0
2014June3 	3418	0003954	3418		968	SCC-2	969	1
2014June3 	3418	0003954	3418		985	SE002	985	0
2014June3 	3418	0003954	3418		1406	SS017	1406	0
2014June3 	3418	0003954	3418		996	SUS-1	996	0
2014June3 	3418	0003954	3418		1042	SUT-07	1042	0
2014June3 	3418	0003954	3418		1053	UDEL-7	1053	0
2014June3 	3418	0003954	3418		1449	ZT-963	1449	0
2014June3 	3419	0003955	3419		882	*0	882	0
2014June3 	3419	0003955	3419		1423	*401	1423	0
2014June3 	3419	0003955	3419		890	*504	890	0
2014June3 	3419	0003955	3419		1409	CG019	1409	0
2014June3 	3419	0003955	3419		934	PK05	934	0
2014June3 	3419	0003955	3419		934	PK05	1459	1
2014June3 	3419	0003955	3419		944	PK08	944	0
2014June3 	3419	0003955	3419		954	PK11	954	0
2014June3 	3419	0003955	3419		1480	PK14	1480	0
