sElectionAbbr	lPctPorHndl	lPrecinctHndl	sPrecinctID	sPrecinctPortion	szPrecinctName	iBalType	sAbsenteePrecinctID	szAbsenteePrecinctName	iMailBallotPrecinct	sVotingPrecinctID	szVotingPrecinctName
2014June3 		3058	0002310		PCT 2310	56	8002309	PCT 2309  C	0	0002309	PCT 2309  C
2014June3 		3059	0002311		PCT 2311	56	8002309	PCT 2309  C	0	0002309	PCT 2309  C
2014June3 		3060	0002312		PCT 2312	56	8002312	PCT MAIL 2312	1	0002312	PCT MAIL 2312
2014June3 		3061	0002313		PCT 2313	56	8002306	PCT 2306  C/J	0	0002306	PCT 2306  C/J
2014June3 		3062	0002314		PCT 2314	56	8002314	PCT 2314  C	0	0002314	PCT 2314  C
2014June3 		3063	0002315		PCT 2315	56	8002314	PCT 2314  C	0	0002314	PCT 2314  C
2014June3 		3064	0002321		PCT 2321	56	8002321	PCT 2321  C	0	0002321	PCT 2321  C
2014June3 		3065	0002323		PCT 2323	56	8002323	PCT 2323  S	0	0002323	PCT 2323  S
2014June3 		3066	0002326		PCT 2326	56	8002326	PCT 2326	0	0002326	PCT 2326
2014June3 		3067	0002330		PCT 2330	56	8002330	PCT 2330  C	0	0002330	PCT 2330  C
2014June3 		3068	0002331		PCT 2331	56	8002326	PCT 2326	0	0002326	PCT 2326
2014June3 		3069	0002333		PCT 2333	56	8002333	PCT 2333  C	0	0002333	PCT 2333  C
2014June3 		3070	0002334		PCT 2334	56	8002333	PCT 2333  C	0	0002333	PCT 2333  C
2014June3 		3071	0002336		PCT 2336	56	8002336	PCT 2336  C	0	0002336	PCT 2336  C
2014June3 		3072	0002338		PCT 2338	56	8002338	PCT 2338  C/H/J/S	0	0002338	PCT 2338  C/H/J/S
2014June3 		3073	0002339		PCT 2339	56	8002339	PCT 2339  C	0	0002339	PCT 2339  C
2014June3 		3074	0002340		PCT 2340	56	8002308	PCT 2308  C	0	0002308	PCT 2308  C
2014June3 		3075	0002341		PCT 2341	56	8002321	PCT 2321  C	0	0002321	PCT 2321  C
2014June3 		3076	0002342		PCT 2342	56	8002342	PCT 2342	0	0002342	PCT 2342
2014June3 		3077	0002343		PCT 2343	56	8002343	PCT 2343  C	0	0002343	PCT 2343  C
2014June3 		3078	0002344		PCT 2344	56	8002338	PCT 2338  C/H/J/S	0	0002338	PCT 2338  C/H/J/S
2014June3 		3079	0002345		PCT 2345	56	8002345	PCT 2345  C	0	0002345	PCT 2345  C
2014June3 		3080	0002346		PCT 2346	56	8002346	PCT 2346  C	0	0002346	PCT 2346  C
2014June3 		3081	0002348		PCT 2348	56	8002346	PCT 2346  C	0	0002346	PCT 2346  C
2014June3 		3082	0002349		PCT 2349	56	8002346	PCT 2346  C	0	0002346	PCT 2346  C
2014June3 		3083	0002350		PCT 2350	56	8002346	PCT 2346  C	0	0002346	PCT 2346  C
2014June3 		3084	0002351		PCT 2351	56	8002351	PCT 2351  C	0	0002351	PCT 2351  C
2014June3 		3085	0002352		PCT 2352	56	8002352	PCT 2352  C/S	0	0002352	PCT 2352  C/S
2014June3 		3086	0002353		PCT 2353	56	8002352	PCT 2352  C/S	0	0002352	PCT 2352  C/S
2014June3 		3087	0002354		PCT 2354	56	8002352	PCT 2352  C/S	0	0002352	PCT 2352  C/S
2014June3 		3088	0002355		PCT 2355	56	8002352	PCT 2352  C/S	0	0002352	PCT 2352  C/S
2014June3 		3089	0002357		PCT 2357	56	8002330	PCT 2330  C	0	0002330	PCT 2330  C
2014June3 		3090	0002359		PCT 2359	56	8002351	PCT 2351  C	0	0002351	PCT 2351  C
2014June3 		4169	0002376		PCT 2376	56	8002376	PCT MAIL 2376	1	0002376	PCT MAIL 2376
2014June3 		3091	0002377		PCT 2377	56	8002376	PCT MAIL 2376	1	0002376	PCT MAIL 2376
2014June3 		3092	0002378		PCT 2378	56	8002378	PCT 2378  C	0	0002378	PCT 2378  C
2014June3 		3093	0002379		PCT 2379	56	8002379	PCT 2379  C	0	0002379	PCT 2379  C
2014June3 		3094	0002380		PCT 2380	56	8002376	PCT MAIL 2376	1	0002376	PCT MAIL 2376
2014June3 		3095	0002381		PCT 2381	56	8002381	PCT 2381  C	0	0002381	PCT 2381  C
2014June3 		3096	0002382		PCT 2382	56	8002381	PCT 2381  C	0	0002381	PCT 2381  C
2014June3 		3097	0002383		PCT 2383	56	8002381	PCT 2381  C	0	0002381	PCT 2381  C
2014June3 		3098	0002384		PCT 2384	56	8002381	PCT 2381  C	0	0002381	PCT 2381  C
2014June3 		3099	0002385		PCT 2385	56	8002385	PCT 2385  C	0	0002385	PCT 2385  C
2014June3 		3100	0002386		PCT 2386	56	8002386	PCT 2386  C	0	0002386	PCT 2386  C
2014June3 		3101	0002387		PCT 2387	56	8002381	PCT 2381  C	0	0002381	PCT 2381  C
2014June3 		3102	0002388		PCT 2388	56	8002386	PCT 2386  C	0	0002386	PCT 2386  C
2014June3 		3103	0002389		PCT 2389	56	8002379	PCT 2379  C	0	0002379	PCT 2379  C
2014June3 		3104	0002390		PCT 2390	56	8002385	PCT 2385  C	0	0002385	PCT 2385  C
2014June3 		3105	0002391		PCT 2391	56	8002378	PCT 2378  C	0	0002378	PCT 2378  C
2014June3 		3106	0002392		PCT 2392	56	8002386	PCT 2386  C	0	0002386	PCT 2386  C
2014June3 		3107	0002393		PCT 2393	56	8002378	PCT 2378  C	0	0002378	PCT 2378  C
2014June3 		3108	0002394		PCT 2394	56	8002376	PCT MAIL 2376	1	0002376	PCT MAIL 2376
2014June3 		3109	0002395		PCT 2395	56	8002379	PCT 2379  C	0	0002379	PCT 2379  C
2014June3 		3110	0002396		PCT 2396	56	8002386	PCT 2386  C	0	0002386	PCT 2386  C
2014June3 		3111	0002397		PCT 2397	56	8002379	PCT 2379  C	0	0002379	PCT 2379  C
2014June3 		3112	0002398		PCT 2398	56	8002386	PCT 2386  C	0	0002386	PCT 2386  C
2014June3 		3113	0002399		PCT 2399	56	8002379	PCT 2379  C	0	0002379	PCT 2379  C
2014June3 		3114	0002402		PCT 2402	56	8002402	PCT 2402  C/S	0	0002402	PCT 2402  C/S
2014June3 		3115	0002403		PCT 2403	56	8002403	PCT 2403  C/S	0	0002403	PCT 2403  C/S
2014June3 		3116	0002406		PCT 2406	56	8002406	PCT 2406  C/S	0	0002406	PCT 2406  C/S
2014June3 		3117	0002407		PCT 2407	56	8002407	PCT 2407  C/S	0	0002407	PCT 2407  C/S
2014June3 		3118	0002408		PCT 2408	56	8002408	PCT 2408  C/H/S	0	0002408	PCT 2408  C/H/S
2014June3 		3119	0002409		PCT 2409	56	8002409	PCT 2409  C/P/S	0	0002409	PCT 2409  C/P/S
2014June3 		3120	0002410		PCT 2410	56	8002410	PCT 2410  C	0	0002410	PCT 2410  C
2014June3 		3121	0002411		PCT 2411	56	8002407	PCT 2407  C/S	0	0002407	PCT 2407  C/S
2014June3 		3122	0002412		PCT 2412	56	8002412	PCT 2412  C/S	0	0002412	PCT 2412  C/S
2014June3 		3123	0002413		PCT 2413	56	8002412	PCT 2412  C/S	0	0002412	PCT 2412  C/S
2014June3 		3124	0002414		PCT 2414	56	8002414	PCT 2414  C/J/P/S	0	0002414	PCT 2414  C/J/P/S
2014June3 		3125	0002415		PCT 2415	56	8002415	PCT 2415  C/P/S	0	0002415	PCT 2415  C/P/S
2014June3 		3126	0002416		PCT 2416	56	8002410	PCT 2410  C	0	0002410	PCT 2410  C
2014June3 		3127	0002417		PCT 2417	56	8002417	PCT 2417  C/S	0	0002417	PCT 2417  C/S
2014June3 		3128	0002418		PCT 2418	56	8002418	PCT 2418  C/S	0	0002418	PCT 2418  C/S
2014June3 		3129	0002419		PCT 2419	56	8002419	PCT 2419  C/S	0	0002419	PCT 2419  C/S
2014June3 		3130	0002423		PCT 2423	56	8002423	PCT 2423  C/H/S	0	0002423	PCT 2423  C/H/S
2014June3 		3131	0002426		PCT 2426	56	8002406	PCT 2406  C/S	0	0002406	PCT 2406  C/S
2014June3 		3132	0002427		PCT 2427	56	8002427	PCT 2427  C/S	0	0002427	PCT 2427  C/S
2014June3 		3133	0002428		PCT 2428	56	8002428	PCT 2428  C/J	0	0002428	PCT 2428  C/J
2014June3 		3134	0002431		PCT 2431	56	8002431	PCT 2431  C	0	0002431	PCT 2431  C
2014June3 		3135	0002432		PCT 2432	56	8002428	PCT 2428  C/J	0	0002428	PCT 2428  C/J
2014June3 		3136	0002434		PCT 2434	56	8002434	PCT 2434  C	0	0002434	PCT 2434  C
2014June3 		3137	0002435		PCT 2435	56	8002434	PCT 2434  C	0	0002434	PCT 2434  C
2014June3 		3138	0002436		PCT 2436	56	8002436	PCT 2436  C	0	0002436	PCT 2436  C
2014June3 		3139	0002438		PCT 2438	56	8002438	PCT 2438  C/S	0	0002438	PCT 2438  C/S
2014June3 		3140	0002439		PCT 2439	56	8002439	PCT 2439  C/P/S	0	0002439	PCT 2439  C/P/S
2014June3 		3141	0002440		PCT 2440	56	8002440	PCT 2440  C/P/S	0	0002440	PCT 2440  C/P/S
2014June3 		3142	0002441		PCT 2441	56	8002431	PCT 2431  C	0	0002431	PCT 2431  C
2014June3 		3143	0002442		PCT 2442	56	8002442	PCT 2442  C/S	0	0002442	PCT 2442  C/S
2014June3 		3144	0002445		PCT 2445	56	8002445	PCT 2445  C/S	0	0002445	PCT 2445  C/S
2014June3 		3145	0002446		PCT 2446	56	8002438	PCT 2438  C/S	0	0002438	PCT 2438  C/S
2014June3 		3146	0002447		PCT 2447	56	8002438	PCT 2438  C/S	0	0002438	PCT 2438  C/S
2014June3 		3147	0002452		PCT 2452	56	8002423	PCT 2423  C/H/S	0	0002423	PCT 2423  C/H/S
2014June3 		3148	0002455		PCT 2455	56	8002436	PCT 2436  C	0	0002436	PCT 2436  C
2014June3 		3149	0002457		PCT 2457	56	8002445	PCT 2445  C/S	0	0002445	PCT 2445  C/S
2014June3 		3150	0002458		PCT 2458	56	8002417	PCT 2417  C/S	0	0002417	PCT 2417  C/S
2014June3 		3151	0002459		PCT 2459	56	8002459	PCT 2459  C/S	0	0002459	PCT 2459  C/S
2014June3 		3152	0002460		PCT 2460	56	8002460	PCT 2460  H/P/S	0	0002460	PCT 2460  H/P/S
2014June3 		3153	0002462		PCT 2462	56	8002462	PCT 2462  C/H/S	0	0002462	PCT 2462  C/H/S
2014June3 		3154	0002464		PCT 2464	56	8002464	PCT 2464  C/P/S	0	0002464	PCT 2464  C/P/S
2014June3 		3155	0002465		PCT 2465	56	8002414	PCT 2414  C/J/P/S	0	0002414	PCT 2414  C/J/P/S
2014June3 		3156	0002467		PCT 2467	56	8002464	PCT 2464  C/P/S	0	0002464	PCT 2464  C/P/S
2014June3 		3157	0002469		PCT 2469	56	8002469	PCT 2469  S	0	0002469	PCT 2469  S
2014June3 		3158	0002470		PCT 2470	56	8002470	PCT 2470  C/H/P/S	0	0002470	PCT 2470  C/H/P/S
2014June3 		3159	0002475		PCT 2475	56	8002475	PCT 2475  C/P/S	0	0002475	PCT 2475  C/P/S
2014June3 		3160	0002476		PCT 2476	56	8002415	PCT 2415  C/P/S	0	0002415	PCT 2415  C/P/S
2014June3 		3161	0002477		PCT 2477	56	8002477	PCT 2477  C/S	0	0002477	PCT 2477  C/S
2014June3 		3162	0002478		PCT 2478	56	8002477	PCT 2477  C/S	0	0002477	PCT 2477  C/S
2014June3 		3163	0002479		PCT 2479	56	8002479	PCT 2479  C/S	0	0002479	PCT 2479  C/S
2014June3 		3164	0002480		PCT 2480	56	8002427	PCT 2427  C/S	0	0002427	PCT 2427  C/S
2014June3 		3165	0002481		PCT 2481	56	8002479	PCT 2479  C/S	0	0002479	PCT 2479  C/S
2014June3 		3166	0002487		PCT 2487	56	8002487	PCT 2487  C/S	0	0002487	PCT 2487  C/S
2014June3 		3167	0002489		PCT 2489	56	8002489	PCT 2489  H/P/S/V	0	0002489	PCT 2489  H/P/S/V
2014June3 		3168	0002491		PCT 2491	56	8002489	PCT 2489  H/P/S/V	0	0002489	PCT 2489  H/P/S/V
2014June3 		3169	0002492		PCT 2492	56	8002492	PCT 2492  C/S	0	0002492	PCT 2492  C/S
2014June3 		3170	0002493		PCT 2493	56	8002493	PCT 2493  C/S	0	0002493	PCT 2493  C/S
2014June3 		3171	0002494		PCT 2494	56	8002492	PCT 2492  C/S	0	0002492	PCT 2492  C/S
2014June3 		3172	0002539		PCT 2539	56	8002539	PCT MAIL 2539	1	0002539	PCT MAIL 2539
2014June3 		3173	0002540		PCT 2540	56	8002539	PCT MAIL 2539	1	0002539	PCT MAIL 2539
2014June3 		3174	0002541		PCT 2541	56	8002539	PCT MAIL 2539	1	0002539	PCT MAIL 2539
2014June3 		3175	0002542		PCT 2542	56	8002542	PCT 2542  C	0	0002542	PCT 2542  C
2014June3 		3176	0002543		PCT 2543	56	8002543	PCT 2543  C/S	0	0002543	PCT 2543  C/S
2014June3 		3177	0002544		PCT 2544	56	8002544	PCT 2544  C	0	0002544	PCT 2544  C
2014June3 		3178	0002545		PCT 2545	56	8002545	PCT 2545	0	0002545	PCT 2545
2014June3 		3179	0002546		PCT 2546	56	8002545	PCT 2545	0	0002545	PCT 2545
2014June3 		3180	0002547		PCT 2547	56	8002543	PCT 2543  C/S	0	0002543	PCT 2543  C/S
2014June3 		3181	0002548		PCT 2548	56	8002544	PCT 2544  C	0	0002544	PCT 2544  C
2014June3 		3182	0002549		PCT 2549	56	8002543	PCT 2543  C/S	0	0002543	PCT 2543  C/S
2014June3 		3183	0002550		PCT 2550	56	8002542	PCT 2542  C	0	0002542	PCT 2542  C
2014June3 		3184	0002551		PCT 2551	56	8002543	PCT 2543  C/S	0	0002543	PCT 2543  C/S
2014June3 		3185	0002552		PCT 2552	56	8002542	PCT 2542  C	0	0002542	PCT 2542  C
2014June3 		3186	0002555		PCT 2555	56	8002544	PCT 2544  C	0	0002544	PCT 2544  C
2014June3 		3187	0002802		PCT 2802	56	8002802	PCT 2802  C	0	0002802	PCT 2802  C
2014June3 		3188	0002803		PCT 2803	56	8002802	PCT 2802  C	0	0002802	PCT 2802  C
2014June3 		4146	0002808		PCT 2808	57	8002808	PCT MAIL 2808	1	0002808	PCT MAIL 2808
2014June3 		3189	0002810		PCT 2810	57	8002808	PCT MAIL 2808	1	0002808	PCT MAIL 2808
2014June3 		3190	0002811		PCT 2811	57	8002811	PCT MAIL 2811	1	0002811	PCT MAIL 2811
2014June3 		3191	0002812		PCT 2812	56	8002812	PCT MAIL 2812	1	0002812	PCT MAIL 2812
2014June3 		3192	0002813		PCT 2813	58	8002813	PCT MAIL 2813	1	0002813	PCT MAIL 2813
2014June3 		3193	0002814		PCT 2814	58	8002813	PCT MAIL 2813	1	0002813	PCT MAIL 2813
2014June3 		3194	0002815		PCT 2815	57	8002808	PCT MAIL 2808	1	0002808	PCT MAIL 2808
2014June3 		3195	0002816		PCT 2816	57	8002811	PCT MAIL 2811	1	0002811	PCT MAIL 2811
2014June3 		3196	0002824		PCT 2824	56	8002802	PCT 2802  C	0	0002802	PCT 2802  C
2014June3 		3197	0002825		PCT 2825	59	8002825	PCT MAIL 2825	1	0002825	PCT MAIL 2825
2014June3 		3198	0002826		PCT 2826	59	8002825	PCT MAIL 2825	1	0002825	PCT MAIL 2825
2014June3 		3199	0002833		PCT 2833	56	8002833	PCT 2833  C	0	0002833	PCT 2833  C
2014June3 		3200	0002834		PCT 2834	56	8002833	PCT 2833  C	0	0002833	PCT 2833  C
2014June3 		3201	0002871		PCT 2871	56	8002871	PCT MAIL 2871	1	0002871	PCT MAIL 2871
2014June3 		3202	0002872		PCT 2872	56	8002871	PCT MAIL 2871	1	0002871	PCT MAIL 2871
2014June3 		3203	0002873		PCT 2873	56	8002871	PCT MAIL 2871	1	0002871	PCT MAIL 2871
2014June3 		3204	0002875		PCT 2875	56	8002871	PCT MAIL 2871	1	0002871	PCT MAIL 2871
2014June3 		3205	0002951		PCT 2951	56	8002951	PCT MAIL 2951	1	0002951	PCT MAIL 2951
2014June3 		3206	0002952		PCT 2952	56	8002951	PCT MAIL 2951	1	0002951	PCT MAIL 2951
2014June3 		3207	0002953		PCT 2953	56	8002953	PCT MAIL 2953	1	0002953	PCT MAIL 2953
2014June3 		3208	0003601		PCT 3601	59	8003601	PCT 3601  C/S	0	0003601	PCT 3601  C/S
2014June3 		3209	0003602		PCT 3602	60	8003602	PCT 3602  C/H	0	0003602	PCT 3602  C/H
2014June3 		3210	0003603		PCT 3603	59	8003603	PCT 3603  C/H/J/S	0	0003603	PCT 3603  C/H/J/S
2014June3 		3211	0003604		PCT 3604	60	8003604	PCT 3604  C/J	0	0003604	PCT 3604  C/J
2014June3 		3212	0003605		PCT 3605	60	8003605	PCT 3605  C/H/J/S	0	0003605	PCT 3605  C/H/J/S
2014June3 		3213	0003606		PCT 3606	60	8003606	PCT 3606  C	0	0003606	PCT 3606  C
2014June3 		3214	0003607		PCT 3607	59	8003607	PCT 3607  C	0	0003607	PCT 3607  C
2014June3 		3215	0003608		PCT 3608	60	8003608	PCT 3608  C/H	0	0003608	PCT 3608  C/H
2014June3 		3216	0003609		PCT 3609	60	8003609	PCT 3609  C	0	0003609	PCT 3609  C
2014June3 		3217	0003610		PCT 3610	60	8003610	PCT 3610  C	0	0003610	PCT 3610  C
2014June3 		3218	0003611		PCT 3611	60	8003611	PCT 3611  C/H	0	0003611	PCT 3611  C/H
2014June3 		3219	0003612		PCT 3612	60	8003612	PCT 3612  C/J	0	0003612	PCT 3612  C/J
2014June3 		3220	0003613		PCT 3613	60	8003608	PCT 3608  C/H	0	0003608	PCT 3608  C/H
2014June3 		3221	0003614		PCT 3614	61	8003614	PCT 3614  C/H/K	0	0003614	PCT 3614  C/H/K
2014June3 		3222	0003615		PCT 3615	60	8003602	PCT 3602  C/H	0	0003602	PCT 3602  C/H
2014June3 		3223	0003616		PCT 3616	60	8003616	PCT 3616  C/H	0	0003616	PCT 3616  C/H
2014June3 		3224	0003617		PCT 3617	60	8003617	PCT 3617  C/J	0	0003617	PCT 3617  C/J
2014June3 		3225	0003618		PCT 3618	60	8003618	PCT 3618  C/H	0	0003618	PCT 3618  C/H
2014June3 		3226	0003619		PCT 3619	60	8003611	PCT 3611  C/H	0	0003611	PCT 3611  C/H
2014June3 		3227	0003620		PCT 3620	60	8003604	PCT 3604  C/J	0	0003604	PCT 3604  C/J
2014June3 		3228	0003621		PCT 3621	60	8003621	PCT MAIL 3621	1	0003621	PCT MAIL 3621
2014June3 		3229	0003622		PCT 3622	60	8003605	PCT 3605  C/H/J/S	0	0003605	PCT 3605  C/H/J/S
2014June3 		3230	0003623		PCT 3623	60	8003623	PCT 3623  C/H/J/S	0	0003623	PCT 3623  C/H/J/S
2014June3 		3231	0003624		PCT 3624	60	8003624	PCT 3624  C	0	0003624	PCT 3624  C
2014June3 		3232	0003625		PCT 3625	59	8003601	PCT 3601  C/S	0	0003601	PCT 3601  C/S
2014June3 		3233	0003626		PCT 3626	60	8003623	PCT 3623  C/H/J/S	0	0003623	PCT 3623  C/H/J/S
2014June3 		3234	0003627		PCT 3627	60	8003627	PCT 3627  C	0	0003627	PCT 3627  C
2014June3 		3235	0003628		PCT 3628	60	8003616	PCT 3616  C/H	0	0003616	PCT 3616  C/H
2014June3 		3236	0003629		PCT 3629	60	8003629	PCT 3629  C	0	0003629	PCT 3629  C
2014June3 		3237	0003630		PCT 3630	60	8003606	PCT 3606  C	0	0003606	PCT 3606  C
2014June3 		3238	0003631		PCT 3631	60	8003631	PCT 3631  C/H	0	0003631	PCT 3631  C/H
2014June3 		3239	0003632		PCT 3632	60	8003632	PCT 3632  C	0	0003632	PCT 3632  C
2014June3 		3240	0003633		PCT 3633	60	8003610	PCT 3610  C	0	0003610	PCT 3610  C
2014June3 		3242	0003635		PCT 3635	60	8003635	PCT MAIL 3635	1	0003635	PCT MAIL 3635
2014June3 		3243	0003636		PCT 3636	60	8003636	PCT 3636  C	0	0003636	PCT 3636  C
2014June3 		3244	0003637		PCT 3637	60	8003632	PCT 3632  C	0	0003632	PCT 3632  C
2014June3 		3245	0003638		PCT 3638	60	8003629	PCT 3629  C	0	0003629	PCT 3629  C
2014June3 		3246	0003639		PCT 3639	60	8003639	PCT 3639  C/H/K	0	0003639	PCT 3639  C/H/K
2014June3 		3247	0003640		PCT 3640	60	8003640	PCT 3640  C/H/K	0	0003640	PCT 3640  C/H/K
2014June3 		3248	0003641		PCT 3641	60	8003640	PCT 3640  C/H/K	0	0003640	PCT 3640  C/H/K
2014June3 		3249	0003642		PCT 3642	60	8003639	PCT 3639  C/H/K	0	0003639	PCT 3639  C/H/K
2014June3 		3250	0003643		PCT 3643	60	8003643	PCT 3643  C/H/K	0	0003643	PCT 3643  C/H/K
2014June3 		3251	0003644		PCT 3644	60	8003643	PCT 3643  C/H/K	0	0003643	PCT 3643  C/H/K
2014June3 		3252	0003645		PCT 3645	61	8003614	PCT 3614  C/H/K	0	0003614	PCT 3614  C/H/K
2014June3 		3253	0003646		PCT 3646	60	8003646	PCT 3646  C/H/J/K	0	0003646	PCT 3646  C/H/J/K
2014June3 		3254	0003647		PCT 3647	60	8003646	PCT 3646  C/H/J/K	0	0003646	PCT 3646  C/H/J/K
2014June3 		3255	0003648		PCT 3648	61	8003614	PCT 3614  C/H/K	0	0003614	PCT 3614  C/H/K
2014June3 		3256	0003649		PCT 3649	60	8003610	PCT 3610  C	0	0003610	PCT 3610  C
2014June3 		3257	0003650		PCT 3650	59	8003601	PCT 3601  C/S	0	0003601	PCT 3601  C/S
2014June3 		3258	0003651		PCT 3651	60	8003651	PCT 3651  C/H	0	0003651	PCT 3651  C/H
2014June3 		3259	0003652		PCT 3652	61	8003652	PCT 3652  C/H/J/K/S	0	0003652	PCT 3652  C/H/J/K/S
2014June3 		3260	0003653		PCT 3653	59	8003603	PCT 3603  C/H/J/S	0	0003603	PCT 3603  C/H/J/S
2014June3 		3261	0003654		PCT 3654	61	8003654	PCT 3654  C/H/J/K/S	0	0003654	PCT 3654  C/H/J/K/S
2014June3 		3262	0003655		PCT 3655	60	8003618	PCT 3618  C/H	0	0003618	PCT 3618  C/H
2014June3 		3263	0003656		PCT 3656	61	8003614	PCT 3614  C/H/K	0	0003614	PCT 3614  C/H/K
2014June3 		3264	0003657		PCT 3657	60	8003602	PCT 3602  C/H	0	0003602	PCT 3602  C/H
2014June3 		4101	0003658		PCT 3658	59	8003601	PCT 3601  C/S	0	0003601	PCT 3601  C/S
2014June3 		4166	0003723		PCT 3723	62	8003723	PCT MAIL 3723	1	0003723	PCT MAIL 3723
2014June3 		4140	0003724		PCT 3724	62	8003724	PCT MAIL 3724	1	0003724	PCT MAIL 3724
2014June3 		4138	0003725		PCT 3725	62	8003725	PCT 3725	0	0003725	PCT 3725
2014June3 		3265	0003726		PCT 3726	63	8003726	PCT 3726  S	0	0003726	PCT 3726  S
2014June3 		3266	0003727		PCT 3727	62	8003727	PCT MAIL 3727	1	0003727	PCT MAIL 3727
2014June3 		3267	0003728		PCT 3728	62	8003728	PCT MAIL 3728	1	0003728	PCT MAIL 3728
2014June3 		3268	0003729		PCT 3729	62	8003729	PCT 3729  S	0	0003729	PCT 3729  S
2014June3 		3269	0003730		PCT 3730	62	8003730	PCT MAIL 3730	1	0003730	PCT MAIL 3730
2014June3 		3270	0003731		PCT 3731	62	8003731	PCT 3731	0	0003731	PCT 3731
2014June3 		3271	0003732		PCT 3732	64	8003732	PCT 3732  S	0	0003732	PCT 3732  S
2014June3 		3272	0003733		PCT 3733	64	8003733	PCT 3733  S	0	0003733	PCT 3733  S
2014June3 		3273	0003734		PCT 3734	62	8003734	PCT 3734	0	0003734	PCT 3734
2014June3 		3274	0003735		PCT 3735	62	8003734	PCT 3734	0	0003734	PCT 3734
2014June3 		3275	0003736		PCT 3736	62	8003730	PCT MAIL 3730	1	0003730	PCT MAIL 3730
2014June3 		3276	0003737		PCT 3737	62	8003737	PCT 3737	0	0003737	PCT 3737
2014June3 		3277	0003738		PCT 3738	62	8003738	PCT MAIL 3738	1	0003738	PCT MAIL 3738
2014June3 		3278	0003739		PCT 3739	62	8003738	PCT MAIL 3738	1	0003738	PCT MAIL 3738
2014June3 		3279	0003740		PCT 3740	63	8003740	PCT 3740	0	0003740	PCT 3740
2014June3 		3280	0003741		PCT 3741	62	8003741	PCT 3741  C/S	0	0003741	PCT 3741  C/S
2014June3 		3281	0003742		PCT 3742	63	8003726	PCT 3726  S	0	0003726	PCT 3726  S
2014June3 		3282	0003743		PCT 3743	64	8003733	PCT 3733  S	0	0003733	PCT 3733  S
2014June3 		3283	0003744		PCT 3744	64	8003744	PCT 3744	0	0003744	PCT 3744
2014June3 		3284	0003745		PCT 3745	63	8003745	PCT 3745	0	0003745	PCT 3745
2014June3 		3285	0003746		PCT 3746	64	8003732	PCT 3732  S	0	0003732	PCT 3732  S
2014June3 		3286	0003747		PCT 3747	63	8003745	PCT 3745	0	0003745	PCT 3745
2014June3 		3287	0003748		PCT 3748	64	8003732	PCT 3732  S	0	0003732	PCT 3732  S
2014June3 		3288	0003749		PCT 3749	64	8003733	PCT 3733  S	0	0003733	PCT 3733  S
2014June3 		3289	0003750		PCT 3750	62	8003750	PCT 3750	0	0003750	PCT 3750
2014June3 		3290	0003751		PCT 3751	65	8003751	PCT MAIL 3751	1	0003751	PCT MAIL 3751
2014June3 		3291	0003752		PCT 3752	62	8003738	PCT MAIL 3738	1	0003738	PCT MAIL 3738
2014June3 		3292	0003753		PCT 3753	62	8003729	PCT 3729  S	0	0003729	PCT 3729  S
2014June3 		3293	0003754		PCT 3754	62	8003737	PCT 3737	0	0003737	PCT 3737
2014June3 		3294	0003755		PCT 3755	62	8003729	PCT 3729  S	0	0003729	PCT 3729  S
2014June3 		3295	0003756		PCT 3756	62	8003729	PCT 3729  S	0	0003729	PCT 3729  S
2014June3 		3296	0003757		PCT 3757	62	8003757	PCT 3757	0	0003757	PCT 3757
2014June3 		3297	0003758		PCT 3758	63	8003740	PCT 3740	0	0003740	PCT 3740
2014June3 		3298	0003759		PCT 3759	65	8003751	PCT MAIL 3751	1	0003751	PCT MAIL 3751
2014June3 		3299	0003760		PCT 3760	62	8003725	PCT 3725	0	0003725	PCT 3725
2014June3 		3300	0003761		PCT 3761	62	8003734	PCT 3734	0	0003734	PCT 3734
2014June3 		3301	0003762		PCT 3762	64	8003733	PCT 3733  S	0	0003733	PCT 3733  S
2014June3 		3302	0003763		PCT 3763	62	8003763	PCT 3763	0	0003763	PCT 3763
2014June3 		3303	0003764		PCT 3764	64	8003744	PCT 3744	0	0003744	PCT 3744
2014June3 		3304	0003765		PCT 3765	63	8003726	PCT 3726  S	0	0003726	PCT 3726  S
2014June3 		3305	0003766		PCT 3766	62	8003734	PCT 3734	0	0003734	PCT 3734
2014June3 		3306	0003767		PCT 3767	62	8003767	PCT 3767	0	0003767	PCT 3767
2014June3 		3307	0003768		PCT 3768	62	8003767	PCT 3767	0	0003767	PCT 3767
2014June3 		3308	0003769		PCT 3769	62	8003767	PCT 3767	0	0003767	PCT 3767
2014June3 		3309	0003770		PCT 3770	62	8003725	PCT 3725	0	0003725	PCT 3725
2014June3 		3310	0003771		PCT 3771	62	8003750	PCT 3750	0	0003750	PCT 3750
2014June3 		3311	0003772		PCT 3772	62	8003772	PCT 3772	0	0003772	PCT 3772
2014June3 		3312	0003773		PCT 3773	64	8003733	PCT 3733  S	0	0003733	PCT 3733  S
2014June3 		3313	0003774		PCT 3774	62	8003774	PCT 3774  S	0	0003774	PCT 3774  S
2014June3 		3314	0003775		PCT 3775	62	8003731	PCT 3731	0	0003731	PCT 3731
2014June3 		3315	0003776		PCT 3776	62	8003725	PCT 3725	0	0003725	PCT 3725
2014June3 		3316	0003777		PCT 3777	62	8003774	PCT 3774  S	0	0003774	PCT 3774  S
